label,labelLabel,artist,artistLabel,work,workLabel
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q388887,Slash
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q575579,Rockstar 101
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q813448,Beautiful Dangerous
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q1770248,Back from Cali
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q1944156,Made in Stoke 24/7/11
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q2408942,By the Sword
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q2425658,Live in Manchester
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q2607013,Sahara
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q3613488,Always on the Run
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q3698749,Crucify the Dead
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q3815063,Kick It Up a Notch
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q4780107,Apocalyptic Love World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q6417161,Kissed It
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q6706087,Luv 4 Dem Gangsta'z
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q7538782,Slash 2010–11 World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q19871158,Bent to Fly
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q23023695,World on Fire World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q61000391,Universal Monsters Maze Soundtrack: Halloween Horror Nights
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q34166,Slash,http://www.wikidata.org/entity/Q124798905,Orgy of the Damned
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q57184,Angels Fall First
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q212822,Dark Passion Play
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q256378,Dark Passion Play World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q282534,End of an Era
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q333655,Oceanborn
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q430966,Passion and the Opera
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q473274,Wishmaster
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q512423,Century Child
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q570646,Kuolema Tekee Taiteilijan
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q592975,Q592975
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q628963,Once
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q633074,Imaginaerum
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q780332,Storytime
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q804484,Bless the Child
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q833721,Amaranth
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q901277,Wish I Had an Angel
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q912434,Ever Dream
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q912850,Over the Hills and Far Away
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q928782,Walking in the Air
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q930736,The Carpenter
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q962737,Tales from the Elvenpath
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1137016,Highest Hopes: The Best of Nightwish
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1764236,From Wishes to Eternity
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1772959,Eva
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1904352,Made in Hong Kong (And in Various Other Places)
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1933593,Wishmastour 2000
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1995124,Sacrament of Wilderness
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q1995934,Sleeping Sun
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2011746,Nemo
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2075030,Erämaan viimeinen
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2078893,End of Innocence
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2083258,Deep Silent Complete
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2083639,Bye Bye Beautiful
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2083660,The Siren
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2118093,"The Crow, the Owl and the Dove"
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2263530,Bestwishes
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2308720,The Kinslayer
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2445135,The Islander
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q2612953,Imaginaerum
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3278660,Lokikirja
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3278701,"The Sound of Nightwish Reborn – Early Demos for ""Dark Passion Play"" and B-sides"
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3286865,Wishmaster World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3286872,World Tour of the Century
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3286880,Oceanborn Europe Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3308886,Ghost Love Score
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3312171,Once Upon a Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q3623993,Creek Mary's Blood
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q4037199,Demo
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q4049633,Sleeping Sun (Four Ballads of the Eclipse)
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q4175817,End of All Hope
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q4877953,Beauty of the Beast
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q5242540,The First Tour of the Angels
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q5434125,FantasMic
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q5652975,7 Days to the Wolves
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q6002426,Imaginaerum World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q6054887,Over The Hills And Far Away: The Great Ones
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q6168027,Wishmaster
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q7539944,Sleepwalker
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q7737126,The Golden Wishes
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q7962496,Walking in the Air: The Greatest Ballads
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q8027588,Wishbox
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q9087018,The Poet and the Pendulum
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q9615350,Angels Fall First
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10264250,Dark Passion Play
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10272087,Elvenpath
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10328574,Memory Box
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10336840,Nightwish: 1997 - 2001
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10336841,Nightwish: Live at Summer Breeze 2002
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10371009,She Is My Sin
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q10393908,Wishsides
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q11790549,Q11790549
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q11801229,Over the Hills and Far Away
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q12270623,Dark Chest of Wonders
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q15078585,"Showtime, Storytime"
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q16976800,Last Ride of the Day
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q18609965,Élan
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q18668276,Endless Forms Most Beautiful
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q19706347,Planet Hell
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q19841566,Endless Forms Most Beautiful
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q20012193,Endless Forms Most Beautiful World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q27955547,Vehicle of Spirit
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q30644390,Decades: World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q47088321,Shudder Before the Beautiful
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q47092195,Decades
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q59675606,Dead Gardens
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q59675656,Romanticide
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q59675660,Higher Than Hope
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q61456286,Hilma ja Onni
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q82535037,Human. :II: Nature.
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q84959455,Decades: Live in Buenos Aires
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q85789358,Noise
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q85846107,Human. :II: Nature. World Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q118380391,Ghost Love Score
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q124654297,End of an Era
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q125703468,Yesterwynde
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q126010762,Perfume of the Timeless
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q128796745,The Day Of...
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q128796761,Perfume of the Timeless
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q128796776,Perfume of the Timeless
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q128796909,The Day Of...
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q130339827,Lanternlight
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q43510,Nightwish,http://www.wikidata.org/entity/Q130364813,An Ocean of Strange Islands
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q1946941,Master of Paradise
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q1947296,Premonition
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q1947355,Edge of Insanity
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q1947491,Evolution
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q3993271,Tony MacAlpine
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q4043061,Live Insanity
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q4043835,Maximum Security
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q4052707,Violent Machine
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q5113737,Chromaticity
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q5146073,Collection: The Shrapnel Years (Tony MacAlpine album)
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q5422845,Eyes of the World
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q5500846,Freedom to Fly
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q6728305,Madness
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q44078,Tony MacAlpine,http://www.wikidata.org/entity/Q19627395,Concrete Gardens
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q129108,Enter
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q129135,Mother Earth
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q389195,All I Need
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q616646,The Heart of Everything
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q692474,Stand My Ground
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q793815,The Dance
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q795326,Frozen
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q933287,The Silent Force
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q944653,Memories
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q964629,The Unforgiving Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1415258,The Unforgiving
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1617850,Jillian (I'd Give My Heart)
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1754186,Black Symphony
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1857507,Within Temptation discography
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1931432,An Acoustic Night at the Theatre
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q1940326,Sinéad
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2035501,What Have You Done
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2397831,Utopia
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2449256,Mother Earth
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2452199,Ice Queen
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2579887,Restless
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2579898,Our Farewell
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2581056,Faster
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2581112,Angels
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2606030,Forgiven
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2608077,The Silent Force Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2663224,Running Up that Hill
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2664585,The Howling
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q2718129,Mother Earth Tour
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q3835466,Live on Air
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q3875125,Never Ending Story
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q5451525,Fire and Ice
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q5647182,Hand of Sorrow
http://www.wikidata.org/entity/Q18628,Roadrunner Records,http://www.wikidata.org/entity/Q57138,Within Temptation,http://www.wikidata.org/entity/Q6145670,Q6145670
